1.397416206598148165e+04,1.806907205130222428e+04,9.419203033018413407e+03,1.550341654775162169e+04,5.623319679709943011e+04,7.865461592802227824e+04,1.974170394464828496e+04,6.755898732881697651e+04,1.028916922979160518e+04,3.004703900424505628e+04,0.000000000000000000e+00,1.056723991506877064e+04,2.236149793927949941e+04,1.518235719819244987e+05,1.356994034748003760e+05,1.412545328479015443e+05,1.327484258786856371e+05,1.430082048215882096e+05,1.445478084528122854e+05,1.317794749333077634e+05,1.446959160363865958e+05,8.250070234466285910e+04,8.063260795717574365e+04,8.244832844979113725e+04,8.015293963986584276e+04,7.919382858023355948e+04,1.296007543591440626e+05,1.302909195541045192e+05,1.247641859944063908e+05,1.357089419691142975e+05,1.279688288673498027e+05,1.316713289717879379e+05,1.323446965193289216e+05,1.300067230518457800e+05,1.321034329371518979e+05,1.349084002710094792e+05,1.294343510444073181e+05
1.075968205481361838e+04,1.330580046644157119e+04,8.359600802258217300e+03,1.354876212685733663e+04,5.531783507014200586e+04,7.862929629949931405e+04,1.554694903555984274e+04,6.811718984244902094e+04,7.793664312890366091e+03,2.350472697394233546e+04,1.056723991506877064e+04,0.000000000000000000e+00,2.106169240044628168e+04,1.443201997790590685e+05,1.110628355429570365e+05,1.131788939271398995e+05,1.059316087411882472e+05,1.147632747258792078e+05,1.195087692700698535e+05,1.060386752556675929e+05,1.505399342950446298e+05,6.384240423728175665e+04,6.629115689606299566e+04,6.623792732111488294e+04,6.230833066145274643e+04,6.137960075746808434e+04,9.747243188303233183e+04,9.814931232082634233e+04,9.395320851062893053e+04,1.024886058882722573e+05,9.660825331733003259e+04,9.902344389100206899e+04,9.947520463588109124e+04,9.791646789242836530e+04,1.071974477207368182e+05,1.080645577717076812e+05,1.053027041980173817e+05
1.196090493884079660e+04,1.727788650916983897e+04,1.924084070733096814e+04,1.067052484136416388e+04,5.218583011940296274e+04,7.869910047328176734e+04,1.433367489697905148e+04,6.371794966001492867e+04,2.133304611941872281e+04,2.311193826019439803e+04,2.236149793927949941e+04,2.106169240044628168e+04,0.000000000000000000e+00,1.584757935725638526e+05,1.313398182373706950e+05,1.359349794507395418e+05,1.299879633328991476e+05,1.415325147841915314e+05,1.436649288062187261e+05,1.276035162013697409e+05,1.433679477383498452e+05,8.458654227050236659e+04,8.195634249973499391e+04,8.298861251604410063e+04,8.151974614468087384e+04,7.930837365601475176e+04,1.174291142277865729e+05,1.163712069012217980e+05,1.145761735508337442e+05,1.256468202145246905e+05,1.182671057299632375e+05,1.193791026658771734e+05,1.189228229640160862e+05,1.164112262079900538e+05,1.296461902400084364e+05,1.302545503420123714e+05,1.260460632777844876e+05
1.467260271896823542e+05,1.452037558026135957e+05,1.408031283413292549e+05,1.395048410158491461e+05,1.919382781307804107e+05,2.214593848913920810e+05,1.489258532136258727e+05,1.973211888253785437e+05,1.455771508642518020e+05,1.525879153710604587e+05,1.518235719819244987e+05,1.443201997790590685e+05,1.584757935725638526e+05,0.000000000000000000e+00,6.023854908286769933e+04,5.258867597457241209e+04,5.275686471547536348e+04,6.963925150688755093e+04,6.436051923399664520e+04,5.560122958690296946e+04,1.527621142791885941e+05,1.148795653623474791e+05,1.154733288105054380e+05,1.131812607607649115e+05,1.124970822885601228e+05,1.137659989302397735e+05,1.363517284665365005e+05,1.340522886021146551e+05,1.266296846088294988e+05,1.297673094838000397e+05,1.327813525300202891e+05,1.340967243630622106e+05,1.344380225839327031e+05,1.337093610689147026e+05,5.081488888248042349e+04,5.649005857453811768e+04,5.236963473282751511e+04
1.129821577807349240e+05,1.052843843864713272e+05,1.092212807031939010e+05,1.040743714030897827e+05,1.445760880420023459e+05,1.732058692231388413e+05,1.034038301586585294e+05,1.580376809026706323e+05,1.144049493495804345e+05,1.216618448565573635e+05,1.356994034748003760e+05,1.110628355429570365e+05,1.313398182373706950e+05,6.023854908286769933e+04,0.000000000000000000e+00,3.385567927012863947e+04,7.863897048525840546e+03,4.220579120521682489e+04,4.199183208507146628e+04,7.174540682603950700e+03,1.100594988744360599e+05,5.365121610269698431e+04,5.797799227023794083e+04,5.241661076723271253e+04,5.076487071835604002e+04,5.249244521477197850e+04,9.359322590147990559e+04,9.023709995439658815e+04,8.382020420813182136e+04,9.233019466975977411e+04,9.201309147001926613e+04,9.424230055814910156e+04,8.988457208402555261e+04,9.047021317837548850e+04,8.460886823611681393e+03,6.631992119157884190e+03,4.341331730731248172e+03
1.146553718948660826e+05,1.057118085808572796e+05,1.106841935468228621e+05,1.040226599516898859e+05,1.494627728129282768e+05,1.773468643525022489e+05,1.054307943942624115e+05,1.632604554459197971e+05,1.177688784597260965e+05,1.156809266642803268e+05,1.412545328479015443e+05,1.131788939271398995e+05,1.359349794507395418e+05,5.258867597457241209e+04,3.385567927012863947e+04,0.000000000000000000e+00,2.592278054893586523e+04,1.110101905604637795e+04,9.806838757412737323e+03,2.329212664159552514e+04,1.402813790665732522e+05,5.412448582313446968e+04,5.653351648930038937e+04,5.766002011639956618e+04,5.498359247625425633e+04,5.282262651394375280e+04,8.813575902351818513e+04,8.444708150802738965e+04,7.534850167488875741e+04,8.675642732984194299e+04,8.752490365708226454e+04,8.944300606163653720e+04,8.371609468014712911e+04,8.439003197420953074e+04,2.284525650863290502e+04,2.381494439509190124e+04,2.792268737493354274e+04
1.079119309966508008e+05,1.004621942479409045e+05,1.049259953399222868e+05,1.001504244087924744e+05,1.459616823688507720e+05,1.772703584055055398e+05,9.842152596222049033e+04,1.622789039576647338e+05,1.093247294822804251e+05,1.212774339081002399e+05,1.327484258786856371e+05,1.059316087411882472e+05,1.299879633328991476e+05,5.275686471547536348e+04,7.863897048525840546e+03,2.592278054893586523e+04,0.000000000000000000e+00,3.637111630641182273e+04,3.735584306256936543e+04,3.443184724672289576e+03,1.194965945320988249e+05,4.673756128729828197e+04,5.462155566967454797e+04,5.126030699466988153e+04,4.365638981528329168e+04,4.705697744449646416e+04,7.260451882250522613e+04,7.011435445880820043e+04,6.436990388620243175e+04,7.213804323594397283e+04,7.166844407065656560e+04,7.361123624111320532e+04,7.100304565077531151e+04,7.013171684313102742e+04,4.274813895685405441e+03,4.857699355821123390e+03,5.270539534948155961e+03
1.152011163296417217e+05,1.107404673037121829e+05,1.132920462619970058e+05,1.155995513061826350e+05,1.640461209939202236e+05,1.922257496310699207e+05,1.122055057256335713e+05,1.816766624219148071e+05,1.215699121109987027e+05,1.276317927948011784e+05,1.430082048215882096e+05,1.147632747258792078e+05,1.415325147841915314e+05,6.963925150688755093e+04,4.220579120521682489e+04,1.110101905604637795e+04,3.637111630641182273e+04,0.000000000000000000e+00,7.248285109082813506e+03,3.715863241487618507e+04,1.491625765460637631e+05,5.759524008905142546e+04,6.201094153586287575e+04,6.383475343576483283e+04,5.982241315894717991e+04,5.862759195990406442e+04,1.118171628460721404e+05,1.076789893986926763e+05,9.782002554325523670e+04,1.123518394204399810e+05,1.115483481191528990e+05,1.137772154327032185e+05,1.095734369447005593e+05,1.077975737003108370e+05,3.809461524869048299e+04,3.739829934729071101e+04,4.152479804815194075e+04
1.211189100177459331e+05,1.172999704738282016e+05,1.189784454873153736e+05,1.210374396029588388e+05,1.621076929180580191e+05,1.889036979238860367e+05,1.186489695987063169e+05,1.791848070461313182e+05,1.228553869205638766e+05,1.262193868328187673e+05,1.445478084528122854e+05,1.195087692700698535e+05,1.436649288062187261e+05,6.436051923399664520e+04,4.199183208507146628e+04,9.806838757412737323e+03,3.735584306256936543e+04,7.248285109082813506e+03,0.000000000000000000e+00,3.815683169005752279e+04,1.559748445081959944e+05,6.232728252679377329e+04,6.459315933315241273e+04,6.598154586267666309e+04,6.388143157208138291e+04,6.065104655162424751e+04,1.167051316170473583e+05,1.126025365379130526e+05,1.038044131624517322e+05,1.162681969490420452e+05,1.157382378809311340e+05,1.182350277689297800e+05,1.125503177447003109e+05,1.126144980493713520e+05,3.838426258444557607e+04,3.751477501161091641e+04,4.232399994802360743e+04
1.075896211467941903e+05,1.005228029460731632e+05,1.042735124191974028e+05,9.897455141196557088e+04,1.429527978166647663e+05,1.750419965447865252e+05,9.842925996921698970e+04,1.568159789371357765e+05,1.098359408990087395e+05,1.186342512387470342e+05,1.317794749333077634e+05,1.060386752556675929e+05,1.276035162013697409e+05,5.560122958690296946e+04,7.174540682603950700e+03,2.329212664159552514e+04,3.443184724672289576e+03,3.715863241487618507e+04,3.815683169005752279e+04,0.000000000000000000e+00,1.159084915188056912e+05,4.572139284736385162e+04,5.350702987187655526e+04,5.007710952895723312e+04,4.305076583014312200e+04,4.612981303155711066e+04,6.675011777551718114e+04,6.413632826533819753e+04,5.899316086895933404e+04,6.586357347402305459e+04,6.598347722983894346e+04,6.784290367901491118e+04,6.438207094806162058e+04,6.424246517379381839e+04,2.622406532535164843e+03,2.716575065989837640e+03,5.759683281042640374e+03
1.444773881683899963e+05,1.469339002336811973e+05,1.473913233688367181e+05,1.386385217099293368e+05,1.248518535197315214e+05,1.287695078969562019e+05,1.344431499467774411e+05,1.252154679387796932e+05,1.432983604409353866e+05,1.448494316003290296e+05,1.446959160363865958e+05,1.505399342950446298e+05,1.433679477383498452e+05,1.527621142791885941e+05,1.100594988744360599e+05,1.402813790665732522e+05,1.194965945320988249e+05,1.491625765460637631e+05,1.559748445081959944e+05,1.159084915188056912e+05,0.000000000000000000e+00,5.102027660392568941e+04,5.179330194303465396e+04,4.817847749451635173e+04,4.554425300925206830e+04,5.508685355817370873e+04,2.478389262886029319e+05,2.465533753151623241e+05,2.311675312768329750e+05,2.377977964259349974e+05,2.426547231202990224e+05,2.480980496783504495e+05,2.449463628698050743e+05,2.471848556288060499e+05,1.134545546399122832e+05,1.156435499544977356e+05,1.104126604044816340e+05
6.578014754750591237e+04,5.748571516994210106e+04,6.420611445610784722e+04,6.316253335989259358e+04,9.173605997291264066e+04,1.041567388048852445e+05,5.833498743381830718e+04,1.019000474407958536e+05,6.560291604296912556e+04,7.090064274332577770e+04,8.250070234466285910e+04,6.384240423728175665e+04,8.458654227050236659e+04,1.148795653623474791e+05,5.365121610269698431e+04,5.412448582313446968e+04,4.673756128729828197e+04,5.759524008905142546e+04,6.232728252679377329e+04,4.572139284736385162e+04,5.102027660392568941e+04,0.000000000000000000e+00,6.591949117906785432e+03,4.201881716711914123e+03,4.554559997552835739e+03,4.847745706988221173e+03,1.042126245056744665e+05,1.016484996870441537e+05,9.353684330737925484e+04,1.032402272278023447e+05,1.034226269202950498e+05,1.065407899246831075e+05,1.022957950240447681e+05,1.014346897495835728e+05,4.659575755268293142e+04,4.454289479818847758e+04,4.627419400883996423e+04
6.610468005436650128e+04,6.142188764807059488e+04,6.449776605362250120e+04,6.183632922672946006e+04,8.655213512135708879e+04,1.002801139603469201e+05,5.965351953432500886e+04,9.765637107051562634e+04,6.667586131483623467e+04,7.165169620819257398e+04,8.063260795717574365e+04,6.629115689606299566e+04,8.195634249973499391e+04,1.154733288105054380e+05,5.797799227023794083e+04,5.653351648930038937e+04,5.462155566967454797e+04,6.201094153586287575e+04,6.459315933315241273e+04,5.350702987187655526e+04,5.179330194303465396e+04,6.591949117906785432e+03,0.000000000000000000e+00,7.017796251189736722e+03,8.925813086334561376e+03,5.292313140661702164e+03,1.199039685108209524e+05,1.167821278094563750e+05,1.077117618018970388e+05,1.187522206772383215e+05,1.192251207322899427e+05,1.224748397021161363e+05,1.172257028648478881e+05,1.166818893431329052e+05,5.423447496314794989e+04,5.149426906823205354e+04,5.364783111041768279e+04
6.661000672344640770e+04,5.923595778542246262e+04,6.411168188630132499e+04,6.203520757801820582e+04,9.130443125034890545e+04,1.052238356456799665e+05,5.999786260446123197e+04,1.024045688608480268e+05,6.788909006147077889e+04,6.871193548968518735e+04,8.244832844979113725e+04,6.623792732111488294e+04,8.298861251604410063e+04,1.131812607607649115e+05,5.241661076723271253e+04,5.766002011639956618e+04,5.126030699466988153e+04,6.383475343576483283e+04,6.598154586267666309e+04,5.007710952895723312e+04,4.817847749451635173e+04,4.201881716711914123e+03,7.017796251189736722e+03,0.000000000000000000e+00,4.940959631555492706e+03,4.664836537149692049e+03,1.193397221334656351e+05,1.165725145994554769e+05,1.073763076517802110e+05,1.181036739432828908e+05,1.184268220025023184e+05,1.218989368478296819e+05,1.174867727377672854e+05,1.163916171076311293e+05,5.100960236998211622e+04,4.846889130693297193e+04,5.037871311981596955e+04
6.363368711614286440e+04,5.588012006651733100e+04,6.228426153041749785e+04,6.127069684031999350e+04,8.979501733836112544e+04,1.038542234510328126e+05,5.607447615840803337e+04,1.026401562110289815e+05,6.482948600912361144e+04,6.924376935794029851e+04,8.015293963986584276e+04,6.230833066145274643e+04,8.151974614468087384e+04,1.124970822885601228e+05,5.076487071835604002e+04,5.498359247625425633e+04,4.365638981528329168e+04,5.982241315894717991e+04,6.388143157208138291e+04,4.305076583014312200e+04,4.554425300925206830e+04,4.554559997552835739e+03,8.925813086334561376e+03,4.940959631555492706e+03,0.000000000000000000e+00,5.422813237071414733e+03,1.035387983042771521e+05,1.011180518987866963e+05,9.324870923204942665e+04,1.028857997209332971e+05,1.027886804099156579e+05,1.059331677046439581e+05,1.024101397042529425e+05,1.009253575725198170e+05,4.442521629017774831e+04,4.224334825594403083e+04,4.326250279887297802e+04
6.208888951111340430e+04,5.715631375641470368e+04,6.023503677200173843e+04,5.922365213863086683e+04,8.755416254784869670e+04,1.027331774476933497e+05,5.630991063456463598e+04,9.737752510519631323e+04,6.545263647524775297e+04,6.867472125162485463e+04,7.919382858023355948e+04,6.137960075746808434e+04,7.930837365601475176e+04,1.137659989302397735e+05,5.249244521477197850e+04,5.282262651394375280e+04,4.705697744449646416e+04,5.862759195990406442e+04,6.065104655162424751e+04,4.612981303155711066e+04,5.508685355817370873e+04,4.847745706988221173e+03,5.292313140661702164e+03,4.664836537149692049e+03,5.422813237071414733e+03,0.000000000000000000e+00,1.082745065237496601e+05,1.056049413642809086e+05,9.721255245993738936e+04,1.077832094242559106e+05,1.078804201522302756e+05,1.109738316942346282e+05,1.065986269981863443e+05,1.053995915865702264e+05,4.738192990964324417e+04,4.531584392124117585e+04,4.683628385294800682e+04
9.769779057576194464e+04,8.938049356175037974e+04,9.970510021612345008e+04,9.101482132210647978e+04,1.408120011196912092e+05,1.745775598317117547e+05,8.942825902999121172e+04,1.566601164921944728e+05,1.024700860643221531e+05,1.051984241863141360e+05,1.296007543591440626e+05,9.747243188303233183e+04,1.174291142277865729e+05,1.363517284665365005e+05,9.359322590147990559e+04,8.813575902351818513e+04,7.260451882250522613e+04,1.118171628460721404e+05,1.167051316170473583e+05,6.675011777551718114e+04,2.478389262886029319e+05,1.042126245056744665e+05,1.199039685108209524e+05,1.193397221334656351e+05,1.035387983042771521e+05,1.082745065237496601e+05,0.000000000000000000e+00,2.879946592044135741e+03,5.915929000256775907e+03,4.827206582262523625e+03,3.017258073939366568e+03,3.088225535230207697e+03,5.411486099930312776e+03,2.760231251396110565e+03,6.300695241027733573e+04,7.003317931472558121e+04,6.980559498427124345e+04
9.708974525340972468e+04,8.890833294646114518e+04,1.000591576664296881e+05,9.072836778474600578e+04,1.410381598724512151e+05,1.747775616258445370e+05,8.813433126912206353e+04,1.569723493414470286e+05,1.032702575109623867e+05,1.043681931166411232e+05,1.302909195541045192e+05,9.814931232082634233e+04,1.163712069012217980e+05,1.340522886021146551e+05,9.023709995439658815e+04,8.444708150802738965e+04,7.011435445880820043e+04,1.076789893986926763e+05,1.126025365379130526e+05,6.413632826533819753e+04,2.465533753151623241e+05,1.016484996870441537e+05,1.167821278094563750e+05,1.165725145994554769e+05,1.011180518987866963e+05,1.056049413642809086e+05,2.879946592044135741e+03,0.000000000000000000e+00,4.791622280188479635e+03,5.856806640147518920e+03,4.286792487720391364e+03,3.571554184931490454e+03,2.796398124052524963e+03,6.971666354447174854e+02,6.057092561096540885e+04,6.719910917540523224e+04,6.719637094785408408e+04
9.605345056144525006e+04,8.788819406273911591e+04,9.668222897283647035e+04,8.900439807510493847e+04,1.393483031656089006e+05,1.748307996225438546e+05,8.725364426089273184e+04,1.564925347497476032e+05,9.835741504061226442e+04,1.039448379656581092e+05,1.247641859944063908e+05,9.395320851062893053e+04,1.145761735508337442e+05,1.266296846088294988e+05,8.382020420813182136e+04,7.534850167488875741e+04,6.436990388620243175e+04,9.782002554325523670e+04,1.038044131624517322e+05,5.899316086895933404e+04,2.311675312768329750e+05,9.353684330737925484e+04,1.077117618018970388e+05,1.073763076517802110e+05,9.324870923204942665e+04,9.721255245993738936e+04,5.915929000256775907e+03,4.791622280188479635e+03,0.000000000000000000e+00,6.811266652243550197e+03,5.368723178006502167e+03,5.845759430817755856e+03,4.928048859814382922e+03,4.641782187226435781e+03,5.599693880041431839e+04,6.212245861382168368e+04,6.136900007419782196e+04
1.047589053218184272e+05,9.544136152380821295e+04,1.051756869952384441e+05,9.690364007026070612e+04,1.449503543114439526e+05,1.770790748026008077e+05,9.502351697007786424e+04,1.594255462705527898e+05,1.067686865428519523e+05,1.129296945217831380e+05,1.357089419691142975e+05,1.024886058882722573e+05,1.256468202145246905e+05,1.297673094838000397e+05,9.233019466975977411e+04,8.675642732984194299e+04,7.213804323594397283e+04,1.123518394204399810e+05,1.162681969490420452e+05,6.586357347402305459e+04,2.377977964259349974e+05,1.032402272278023447e+05,1.187522206772383215e+05,1.181036739432828908e+05,1.028857997209332971e+05,1.077832094242559106e+05,4.827206582262523625e+03,5.856806640147518920e+03,6.811266652243550197e+03,0.000000000000000000e+00,3.897827722359454583e+03,3.555306272390605500e+03,5.920494113312731315e+03,5.694018272615588103e+03,6.219517960392997338e+04,6.878882034011060023e+04,6.979717834587453399e+04
9.867777290561402333e+04,9.026175656468351372e+04,9.878692934224332566e+04,9.132684614308751770e+04,1.407283557230836304e+05,1.747470932675467338e+05,9.002927671772197937e+04,1.563676481080267986e+05,1.014545472403467429e+05,1.063810617688604398e+05,1.279688288673498027e+05,9.660825331733003259e+04,1.182671057299632375e+05,1.327813525300202891e+05,9.201309147001926613e+04,8.752490365708226454e+04,7.166844407065656560e+04,1.115483481191528990e+05,1.157382378809311340e+05,6.598347722983894346e+04,2.426547231202990224e+05,1.034226269202950498e+05,1.192251207322899427e+05,1.184268220025023184e+05,1.027886804099156579e+05,1.078804201522302756e+05,3.017258073939366568e+03,4.286792487720391364e+03,5.368723178006502167e+03,3.897827722359454583e+03,0.000000000000000000e+00,2.381923690558020098e+03,5.053091259268274371e+03,3.867358118607104643e+03,6.227699526440283080e+04,6.906581789303717960e+04,6.854563355132051220e+04
